Community Code,Community,County Code,County Description,Year,Sample Date,Beach Name,Beach Type Description,Organism,Indicator Level,Violation
223,Orange,011,Franklin,2024,2024-07-01 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,86,No
223,Orange,011,Franklin,2024,2024-05-29 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,5.2,No
223,Orange,011,Franklin,2024,2024-08-07 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,9.7,No
223,Orange,011,Franklin,2024,2024-08-22 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,1,No
223,Orange,011,Franklin,2024,2024-07-24 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,19.9,No
223,Orange,011,Franklin,2024,2024-09-05 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,1,No
223,Orange,011,Franklin,2024,2024-06-27 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,6.3,No
223,Orange,011,Franklin,2024,2024-06-13 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,5.2,No
223,Orange,011,Franklin,2024,2024-07-11 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,9.5,No
223,Orange,011,Franklin,2024,2024-07-18 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,75.4,No
223,Orange,011,Franklin,2024,2024-08-01 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,10.9,No
223,Orange,011,Franklin,2024,2024-08-28 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,47.9,No
223,Orange,011,Franklin,2024,2024-08-15 00:00:00,Orange Town Beach @Location 1,Fresh,E. Coli,0.5,No
223,Orange,011,Franklin,2024,2024-06-26 00:00:00,Packard Heights,Fresh,E. Coli,6,No
223,Orange,011,Franklin,2024,2024-07-29 00:00:00,Packard Heights,Fresh,E. Coli,6,No
223,Orange,011,Franklin,2024,2024-08-27 00:00:00,Packard Heights,Fresh,E. Coli,2,No
223,Orange,011,Franklin,2024,2024-05-22 00:00:00,Packard Heights,Fresh,E. Coli,5,No
319,Wendell,011,Franklin,2024,2024-07-09 00:00:00,Pine Brook Camp,Fresh,E. Coli,69,No
319,Wendell,011,Franklin,2024,2024-07-02 00:00:00,Pine Brook Camp,Fresh,E. Coli,31,No
319,Wendell,011,Franklin,2024,2024-07-22 00:00:00,Pine Brook Camp,Fresh,E. Coli,20,No
253,Rowe,011,Franklin,2024,2024-07-18 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,11,No
253,Rowe,011,Franklin,2024,2024-07-18 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,16,No
253,Rowe,011,Franklin,2024,2024-08-22 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,4.1,No
253,Rowe,011,Franklin,2024,2024-07-11 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,9.8,No
253,Rowe,011,Franklin,2024,2024-08-15 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,131.4,No
253,Rowe,011,Franklin,2024,2024-07-01 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,6.2,No
253,Rowe,011,Franklin,2024,2024-07-24 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,2,No
253,Rowe,011,Franklin,2024,2024-07-24 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,5.2,No
253,Rowe,011,Franklin,2024,2024-08-22 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,6.3,No
253,Rowe,011,Franklin,2024,2024-08-28 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,7.4,No
253,Rowe,011,Franklin,2024,2024-08-07 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,36.9,No
253,Rowe,011,Franklin,2024,2024-08-15 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,7.5,No
253,Rowe,011,Franklin,2024,2024-09-05 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,3.1,No
253,Rowe,011,Franklin,2024,2024-08-07 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,34.1,No
253,Rowe,011,Franklin,2024,2024-06-27 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,10.8,No
253,Rowe,011,Franklin,2024,2024-08-01 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,52,No
253,Rowe,011,Franklin,2024,2024-08-28 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,6.3,No
253,Rowe,011,Franklin,2024,2024-07-01 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,3.1,No
253,Rowe,011,Franklin,2024,2024-08-01 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,45.7,No
253,Rowe,011,Franklin,2024,2024-09-05 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,6.2,No
253,Rowe,011,Franklin,2024,2024-07-11 00:00:00,Rowe Town Beach at Pelham Park @Right,Fresh,E. Coli,9.7,No
253,Rowe,011,Franklin,2024,2024-06-27 00:00:00,Rowe Town Beach at Pelham Park @Center,Fresh,E. Coli,14.4,No
337,Whately,011,Franklin,2024,2024-07-15 00:00:00,Tri-Town Beach,Fresh,E. Coli,20,No
337,Whately,011,Franklin,2024,2024-08-26 00:00:00,Tri-Town Beach,Fresh,E. Coli,93,No
337,Whately,011,Franklin,2024,2024-08-05 00:00:00,Tri-Town Beach,Fresh,E. Coli,148,No
337,Whately,011,Franklin,2024,2024-06-18 00:00:00,Tri-Town Beach,Fresh,E. Coli,3,No
337,Whately,011,Franklin,2024,2024-08-19 00:00:00,Tri-Town Beach,Fresh,E. Coli,12,No
337,Whately,011,Franklin,2024,2024-05-21 00:00:00,Tri-Town Beach,Fresh,E. Coli,52,No
337,Whately,011,Franklin,2024,2024-05-29 00:00:00,Tri-Town Beach,Fresh,E. Coli,17,No
337,Whately,011,Franklin,2024,2024-07-08 00:00:00,Tri-Town Beach,Fresh,E. Coli,5,No
337,Whately,011,Franklin,2024,2024-07-22 00:00:00,Tri-Town Beach,Fresh,E. Coli,14,No
337,Whately,011,Franklin,2024,2024-08-12 00:00:00,Tri-Town Beach,Fresh,E. Coli,18,No
337,Whately,011,Franklin,2024,2024-06-04 00:00:00,Tri-Town Beach,Fresh,E. Coli,23,No
337,Whately,011,Franklin,2024,2024-07-29 00:00:00,Tri-Town Beach,Fresh,E. Coli,91,No
337,Whately,011,Franklin,2024,2024-06-11 00:00:00,Tri-Town Beach,Fresh,E. Coli,20,No
337,Whately,011,Franklin,2024,2024-07-01 00:00:00,Tri-Town Beach,Fresh,E. Coli,16,No
337,Whately,011,Franklin,2024,2024-06-25 00:00:00,Tri-Town Beach,Fresh,E. Coli,17,No
281,Springfield,013,Hampden,2024,2024-07-01 00:00:00,Bass Pond @Right,Fresh,Enterococci,4.1,No
281,Springfield,013,Hampden,2024,2024-07-15 00:00:00,Bass Pond @Right,Fresh,Enterococci,9.7,No
281,Springfield,013,Hampden,2024,2024-07-22 00:00:00,Bass Pond @Right,Fresh,Enterococci,5.2,No
281,Springfield,013,Hampden,2024,2024-07-08 00:00:00,Bass Pond @Right,Fresh,Enterococci,16.1,No
297,Tolland,013,Hampden,2024,2024-07-16 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,3.1,No
297,Tolland,013,Hampden,2024,2024-08-06 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,10.8,No
297,Tolland,013,Hampden,2024,2024-06-30 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,59.8,No
297,Tolland,013,Hampden,2024,2024-08-19 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,4.1,No
297,Tolland,013,Hampden,2024,2024-08-13 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,9.7,No
297,Tolland,013,Hampden,2024,2024-07-08 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,5.2,No
297,Tolland,013,Hampden,2024,2024-05-28 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,13.2,No
297,Tolland,013,Hampden,2024,2024-07-29 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,33.2,No
297,Tolland,013,Hampden,2024,2024-07-22 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,11.9,No
297,Tolland,013,Hampden,2024,2024-06-24 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,33.1,No
297,Tolland,013,Hampden,2024,2024-06-04 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,1,No
297,Tolland,013,Hampden,2024,2024-06-12 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,24.1,No
297,Tolland,013,Hampden,2024,2024-06-18 00:00:00,Camp Kinderland Beach,Fresh,E. Coli,4.1,No
227,Palmer,013,Hampden,2024,2024-07-01 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-07-17 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-08-28 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,10,No
227,Palmer,013,Hampden,2024,2024-06-19 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,323,Yes
227,Palmer,013,Hampden,2024,2024-09-04 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-09-11 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-08-14 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,0.5,No
227,Palmer,013,Hampden,2024,2024-07-24 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-09-18 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-05-30 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-06-21 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-07-31 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-06-05 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,10,No
227,Palmer,013,Hampden,2024,2024-06-12 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,31,No
227,Palmer,013,Hampden,2024,2024-06-26 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,10,No
227,Palmer,013,Hampden,2024,2024-08-07 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-08-01 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-08-21 00:00:00,Camp Ramah - Beach A,Fresh,E. Coli,10,No
227,Palmer,013,Hampden,2024,2024-05-30 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,63,No
227,Palmer,013,Hampden,2024,2024-06-12 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-08-07 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,20,No
227,Palmer,013,Hampden,2024,2024-08-14 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,4,No
227,Palmer,013,Hampden,2024,2024-09-11 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,31,No
227,Palmer,013,Hampden,2024,2024-06-05 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,20,No
227,Palmer,013,Hampden,2024,2024-06-26 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,63,No
227,Palmer,013,Hampden,2024,2024-08-21 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-09-04 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-08-28 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-09-18 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,5,No
227,Palmer,013,Hampden,2024,2024-06-19 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,75,No
227,Palmer,013,Hampden,2024,2024-07-01 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,10,No
227,Palmer,013,Hampden,2024,2024-07-17 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,30,No
227,Palmer,013,Hampden,2024,2024-07-24 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,10,No
227,Palmer,013,Hampden,2024,2024-08-01 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,10,No
227,Palmer,013,Hampden,2024,2024-06-21 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,10,No
227,Palmer,013,Hampden,2024,2024-07-31 00:00:00,Camp Ramah - Beach B,Fresh,E. Coli,5,No
297,Tolland,013,Hampden,2024,2024-07-08 00:00:00,Camp Timbertrails,Fresh,E. Coli,2,No
297,Tolland,013,Hampden,2024,2024-09-11 00:00:00,Camp Timbertrails,Fresh,E. Coli,1,No
297,Tolland,013,Hampden,2024,2024-08-26 00:00:00,Camp Timbertrails,Fresh,E. Coli,1,No
297,Tolland,013,Hampden,2024,2024-07-22 00:00:00,Camp Timbertrails,Fresh,E. Coli,2,No
297,Tolland,013,Hampden,2024,2024-06-30 00:00:00,Camp Timbertrails,Fresh,E. Coli,1,No
297,Tolland,013,Hampden,2024,2024-08-06 00:00:00,Camp Timbertrails,Fresh,E. Coli,12,No
297,Tolland,013,Hampden,2024,2024-08-19 00:00:00,Camp Timbertrails,Fresh,E. Coli,6.3,No
297,Tolland,013,Hampden,2024,2024-07-29 00:00:00,Camp Timbertrails,Fresh,E. Coli,1,No
297,Tolland,013,Hampden,2024,2024-07-16 00:00:00,Camp Timbertrails,Fresh,E. Coli,6.3,No
297,Tolland,013,Hampden,2024,2024-08-13 00:00:00,Camp Timbertrails,Fresh,E. Coli,1,No
297,Tolland,013,Hampden,2024,2024-06-24 00:00:00,Camp Timbertrails,Fresh,E. Coli,12.2,No
297,Tolland,013,Hampden,2024,2024-09-03 00:00:00,Camp Timbertrails,Fresh,E. Coli,2,No
281,Springfield,013,Hampden,2024,2024-07-01 00:00:00,Camp Wilder @Right,Fresh,Enterococci,7.3,No
281,Springfield,013,Hampden,2024,2024-07-08 00:00:00,Camp Wilder @Right,Fresh,Enterococci,0.5,No
281,Springfield,013,Hampden,2024,2024-08-12 00:00:00,Camp Wilder @Right,Fresh,Enterococci,3.1,No
281,Springfield,013,Hampden,2024,2024-07-29 00:00:00,Camp Wilder @Right,Fresh,Enterococci,28.5,No
281,Springfield,013,Hampden,2024,2024-07-15 00:00:00,Camp Wilder @Right,Fresh,Enterococci,6.1,No
281,Springfield,013,Hampden,2024,2024-07-22 00:00:00,Camp Wilder @Right,Fresh,Enterococci,6.2,No
281,Springfield,013,Hampden,2024,2024-06-27 00:00:00,Camp Wilder @Right,Fresh,Enterococci,22.1,No
281,Springfield,013,Hampden,2024,2024-08-26 00:00:00,Camp Wilder @Right,Fresh,Enterococci,1,No
281,Springfield,013,Hampden,2024,2024-08-19 00:00:00,Camp Wilder @Right,Fresh,Enterococci,12,No
281,Springfield,013,Hampden,2024,2024-06-24 00:00:00,Camp Wilder @Right,Fresh,Enterococci,90.8,Yes
281,Springfield,013,Hampden,2024,2024-08-05 00:00:00,Camp Wilder @Right,Fresh,Enterococci,18.7,No
061,Chicopee,013,Hampden,2024,2024-06-17 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,27.2,No
061,Chicopee,013,Hampden,2024,2024-07-29 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,8.5,No
061,Chicopee,013,Hampden,2024,2024-07-01 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,3,No
061,Chicopee,013,Hampden,2024,2024-08-05 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,21.3,No
061,Chicopee,013,Hampden,2024,2024-05-28 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,12.1,No
061,Chicopee,013,Hampden,2024,2024-06-10 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,1,No
061,Chicopee,013,Hampden,2024,2024-06-24 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,52,No
061,Chicopee,013,Hampden,2024,2024-07-22 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,4.1,No
061,Chicopee,013,Hampden,2024,2024-08-12 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,3,No
061,Chicopee,013,Hampden,2024,2024-05-20 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,1,No
061,Chicopee,013,Hampden,2024,2024-07-08 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,13.5,No
061,Chicopee,013,Hampden,2024,2024-07-15 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,5.1,No
061,Chicopee,013,Hampden,2024,2024-08-26 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,4.1,No
061,Chicopee,013,Hampden,2024,2024-06-03 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,107.6,Yes
061,Chicopee,013,Hampden,2024,2024-06-04 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,31.3,No
061,Chicopee,013,Hampden,2024,2024-08-19 00:00:00,Chicopee Beach (DCR),Fresh,Enterococci,34.1,No
135,Holland,013,Hampden,2024,2024-06-25 00:00:00,Collette Drive Beach,Fresh,E. Coli,24.9,No
135,Holland,013,Hampden,2024,2024-08-29 00:00:00,Collette Drive Beach,Fresh,E. Coli,2,No
135,Holland,013,Hampden,2024,2024-07-02 00:00:00,Collette Drive Beach,Fresh,E. Coli,4.1,No
135,Holland,013,Hampden,2024,2024-08-23 00:00:00,Collette Drive Beach,Fresh,E. Coli,2,No
135,Holland,013,Hampden,2024,2024-07-25 00:00:00,Collette Drive Beach,Fresh,E. Coli,135.4,No
135,Holland,013,Hampden,2024,2024-06-20 00:00:00,Collette Drive Beach,Fresh,E. Coli,2,No
135,Holland,013,Hampden,2024,2024-06-13 00:00:00,Collette Drive Beach,Fresh,E. Coli,6.3,No
135,Holland,013,Hampden,2024,2024-08-02 00:00:00,Collette Drive Beach,Fresh,E. Coli,29.8,No
135,Holland,013,Hampden,2024,2024-07-17 00:00:00,Collette Drive Beach,Fresh,E. Coli,1203.3,Yes
135,Holland,013,Hampden,2024,2024-07-09 00:00:00,Collette Drive Beach,Fresh,E. Coli,24.9,No
306,Wales,013,Hampden,2024,2024-08-26 00:00:00,Cordially Colony,Fresh,E. Coli,2,No
306,Wales,013,Hampden,2024,2024-06-17 00:00:00,Cordially Colony,Fresh,E. Coli,11,No
306,Wales,013,Hampden,2024,2024-08-12 00:00:00,Cordially Colony,Fresh,E. Coli,16.1,No
306,Wales,013,Hampden,2024,2024-07-08 00:00:00,Cordially Colony,Fresh,E. Coli,5.2,No
306,Wales,013,Hampden,2024,2024-05-20 00:00:00,Cordially Colony,Fresh,E. Coli,16.1,No
306,Wales,013,Hampden,2024,2024-05-28 00:00:00,Cordially Colony,Fresh,E. Coli,3.1,No
306,Wales,013,Hampden,2024,2024-07-29 00:00:00,Cordially Colony,Fresh,E. Coli,14.6,No
306,Wales,013,Hampden,2024,2024-08-05 00:00:00,Cordially Colony,Fresh,E. Coli,6.3,No
306,Wales,013,Hampden,2024,2024-07-16 00:00:00,Cordially Colony,Fresh,E. Coli,7.4,No
306,Wales,013,Hampden,2024,2024-06-24 00:00:00,Cordially Colony,Fresh,E. Coli,35.5,No
306,Wales,013,Hampden,2024,2024-07-01 00:00:00,Cordially Colony,Fresh,E. Coli,2,No
306,Wales,013,Hampden,2024,2024-06-04 00:00:00,Cordially Colony,Fresh,E. Coli,2,No
306,Wales,013,Hampden,2024,2024-06-10 00:00:00,Cordially Colony,Fresh,E. Coli,19.9,No
306,Wales,013,Hampden,2024,2024-08-19 00:00:00,Cordially Colony,Fresh,E. Coli,17.1,No
306,Wales,013,Hampden,2024,2024-07-22 00:00:00,Cordially Colony,Fresh,E. Coli,6.3,No
135,Holland,013,Hampden,2024,2024-08-02 00:00:00,Craig Road Beach,Fresh,E. Coli,101,No
135,Holland,013,Hampden,2024,2024-06-13 00:00:00,Craig Road Beach,Fresh,E. Coli,16.1,No
135,Holland,013,Hampden,2024,2024-08-23 00:00:00,Craig Road Beach,Fresh,E. Coli,12.1,No
135,Holland,013,Hampden,2024,2024-06-20 00:00:00,Craig Road Beach,Fresh,E. Coli,5.2,No
135,Holland,013,Hampden,2024,2024-08-29 00:00:00,Craig Road Beach,Fresh,E. Coli,222.4,No
135,Holland,013,Hampden,2024,2024-07-02 00:00:00,Craig Road Beach,Fresh,E. Coli,9.7,No
135,Holland,013,Hampden,2024,2024-07-09 00:00:00,Craig Road Beach,Fresh,E. Coli,114.5,No
135,Holland,013,Hampden,2024,2024-07-25 00:00:00,Craig Road Beach,Fresh,E. Coli,85.7,No
135,Holland,013,Hampden,2024,2024-06-25 00:00:00,Craig Road Beach,Fresh,E. Coli,69.7,No
281,Springfield,013,Hampden,2024,2024-07-01 00:00:00,Five Mile Pond @Right,Fresh,Enterococci,91.1,Yes
281,Springfield,013,Hampden,2024,2024-06-24 00:00:00,Five Mile Pond @Right,Fresh,Enterococci,33.4,No
256,Russell,013,Hampden,2024,2024-08-28 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,17.3,No
256,Russell,013,Hampden,2024,2024-06-12 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,2,No
256,Russell,013,Hampden,2024,2024-09-11 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,2,No
256,Russell,013,Hampden,2024,2024-09-03 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,0.5,No
256,Russell,013,Hampden,2024,2024-07-24 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,3.1,No
256,Russell,013,Hampden,2024,2024-07-18 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,3.1,No
256,Russell,013,Hampden,2024,2024-07-01 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,1,No
256,Russell,013,Hampden,2024,2024-08-15 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,1,No
256,Russell,013,Hampden,2024,2024-06-27 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,2,No
256,Russell,013,Hampden,2024,2024-08-07 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,2,No
256,Russell,013,Hampden,2024,2024-09-18 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,2,No
256,Russell,013,Hampden,2024,2024-08-22 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,1,No
256,Russell,013,Hampden,2024,2024-06-06 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,1,No
256,Russell,013,Hampden,2024,2024-06-18 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,0.5,No
256,Russell,013,Hampden,2024,2024-07-11 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,5.2,No
256,Russell,013,Hampden,2024,2024-08-01 00:00:00,H.A. Moses Beach (Scout Reservation),Fresh,E. Coli,0.5,No
329,Westfield,013,Hampden,2024,2024-08-19 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,1,No
329,Westfield,013,Hampden,2024,2024-08-05 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,14.8,No
329,Westfield,013,Hampden,2024,2024-07-15 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,2,No
329,Westfield,013,Hampden,2024,2024-06-17 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,6.3,No
329,Westfield,013,Hampden,2024,2024-06-03 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,5.2,No
329,Westfield,013,Hampden,2024,2024-07-29 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,40.4,No
329,Westfield,013,Hampden,2024,2024-07-22 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,7.4,No
329,Westfield,013,Hampden,2024,2024-06-24 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,5.2,No
329,Westfield,013,Hampden,2024,2024-05-28 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,16.9,No
329,Westfield,013,Hampden,2024,2024-08-26 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,1,No
329,Westfield,013,Hampden,2024,2024-08-12 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,2419.6,Yes
329,Westfield,013,Hampden,2024,2024-05-20 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,1,No
329,Westfield,013,Hampden,2024,2024-07-01 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,2,No
329,Westfield,013,Hampden,2024,2024-07-08 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,2,No
329,Westfield,013,Hampden,2024,2024-08-14 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,17.1,No
329,Westfield,013,Hampden,2024,2024-06-10 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,14.2,No
329,Westfield,013,Hampden,2024,2024-08-16 00:00:00,Hampton Ponds - Kingsley Beach (DCR),Fresh,Enterococci,8.4,No
329,Westfield,013,Hampden,2024,2024-08-05 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,7.5,No
329,Westfield,013,Hampden,2024,2024-07-29 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,9.6,No
329,Westfield,013,Hampden,2024,2024-05-28 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,0.5,No
329,Westfield,013,Hampden,2024,2024-08-19 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,4.1,No
329,Westfield,013,Hampden,2024,2024-07-01 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,0.5,No
329,Westfield,013,Hampden,2024,2024-06-24 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,4.1,No
329,Westfield,013,Hampden,2024,2024-06-10 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,2,No
329,Westfield,013,Hampden,2024,2024-07-22 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,0.5,No
329,Westfield,013,Hampden,2024,2024-08-12 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,32.7,No
329,Westfield,013,Hampden,2024,2024-06-03 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,6.3,No
329,Westfield,013,Hampden,2024,2024-05-20 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,2,No
329,Westfield,013,Hampden,2024,2024-08-26 00:00:00,Hampton Ponds - Lamberts Beach (DCR),Fresh,Enterococci,3.1,No
